Title,Link,Snippet,Summary,Info,Processed,Query
Mezcal y Tequila: análisis conceptual de dos bebidas típicas de México,https://www.redalyc.org/journal/4695/469552915009/movil/,"… origen de la bebida. Tomando en cuenta que la Ciudad de México es el principal mercado consumidor de mezcal y que la mayor parte del mezcal … de identidad y origen. Por otro lado, …","SE García-Barrón, J de Jesús Hernández… - Revista Iberoamericana …, 2017 - redalyc.org","{'summary': 'SE García-Barrón, J de Jesús Hernández… - Revista Iberoamericana …, 2017 - redalyc.org', 'authors': [{'name': 'SE García-Barrón', 'link': 'https://scholar.google.com/citations?user=WNgmOKkAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=WNgmOKkAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'WNgmOKkAAAAJ'}, {'name': 'J de Jesús Hernández', 'link': 'https://scholar.google.com/citations?user=xlZ6sq8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xlZ6sq8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xlZ6sq8AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Innovación en la cadena agroindustrial de mezcal en tres municipios en Oaxaca, México",https://www.redalyc.org/journal/290/29063446010/html/,"… De los agaves que dan origen al mezcal, México cuenta … denominación de origen para la producción de mezcal, Oaxaca ocupa el primer lugar en producción y diversidad de mezcales (…","A Espejel García, A Barrera Rodríguez… - Revista Venezolana de …, 2019 - redalyc.org","{'summary': 'A Espejel García, A Barrera Rodríguez… - Revista Venezolana de …, 2019 - redalyc.org'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
“Plan de Exportación del Mezcal Oaxaqueño a Alemania”.,http://coralito.umar.mx:8080/Tesis/files/original/0cd557c9bd2c950f95b14f96a9932a12.pdf,… Denominación de Origen............................................................................................................... 21 2.3.3 La Denominación de Origen del Mezcal a nivel internacional..................................................…,TON Ravelo - 2018 - coralito.umar.mx,{'summary': 'TON Ravelo - 2018 - coralito.umar.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"¡ Sin maguey no hay mezcal, pero sin territorio no hay identidad!",https://www.researchgate.net/profile/Ignacio-Torres-Garcia/publication/351588540_Sin_maguey_no_hay_mezcal_pero_sin_territorio_no_hay_identidad/links/609eaaf2458515c265906593/Sin-maguey-no-hay-mezcal-pero-sin-territorio-no-hay-identidad.pdf,"… Esta tendencia sigue agudizándose con la expansión de la DO mezcal (la DO más grande del mundo) y la replicación de esta, con la cuestionable creación de la DO raicilla. Si …",I Torres-García - 2021 - researchgate.net,"{'summary': 'I Torres-García - 2021 - researchgate.net', 'authors': [{'name': 'I Torres-García', 'link': 'https://scholar.google.com/citations?user=hhu9XJ4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=hhu9XJ4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'hhu9XJ4AAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
APROVECHAMIENTO DE LOS SUBPRODUCTOS VALIOSOS DE LA INDUSTRIA DEL MEZCAL EN DURANGO,https://www.uv.mx/iiesca/files/2019/10/volumen-1ligas.pdf#page=14,"… y Durango, cuentan con la denominación de origen del producto. El mezcal es el resultado final … En el municipio de Durango, la cadena productiva del mezcal, se encuentra en un bajo …","ANAMB SALAS - César Alonso Viga Juárez, Isidro Amaro Rodríguez … - uv.mx","{'summary': 'ANAMB SALAS - César Alonso Viga Juárez, Isidro Amaro Rodríguez … - uv.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
De Magueyes y Patrimonialización: la Denominación de Origen Mezcal1,https://www.academia.edu/download/68449703/Memorias_7_CongresoMagueyPulque.pdf#page=130,"… jugos, en específico, el mezcal. Su comercialización ha tenido … denominaciones de origen, o bien, en su característico paisaje cultural agavero. Basta con tomarte un trago de mezcal …",RU Flores - Memorias del - academia.edu,{'summary': 'RU Flores - Memorias del - academia.edu'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Importancia del registro de una marca para aumentar su posicionamiento en el mercado caso: mezcal"" Perlas del Valle""",https://148.228.13.28/handle/20.500.12371/14513,"… marco contextual, analizando la historia del mezcal, conceptos generales, denominación de origen, así como de sus procesos productivos y tipos de mezcal. En este mismo capítulo se …","G Camarillo Ortíz, CB Ana Karen - 2016 - 148.228.13.28","{'summary': 'G Camarillo Ortíz, CB Ana Karen - 2016 - 148.228.13.28'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Revisión del agave y el mezcal,https://revistas.unal.edu.co/index.php/biotecnologia/article/view/49552,… productiva agave-mezcal y las … of mezcal from agave in some producers regions of Mexico is carried out  to explain some of the problems faced by the productive chain agave-mezcal …,"MDC Chavez-Parga, EP Hernández… - Revista Colombiana …, 2016 - revistas.unal.edu.co","{'summary': 'MDC Chavez-Parga, EP Hernández… - Revista Colombiana …, 2016 - revistas.unal.edu.co', 'authors': [{'name': 'MDC Chavez-Parga', 'link': 'https://scholar.google.com/citations?user=8JfyZtoAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=8JfyZtoAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '8JfyZtoAAAAJ'}, {'name': 'EP Hernández', 'link': 'https://scholar.google.com/citations?user=CNlrAzIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=CNlrAzIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'CNlrAzIAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"EL MEZCAL Y LOS PRODUCTORES: PRÁCTICAS CULTURALES, AGROBIODIVERSIDAD Y ESTRATEGIAS DE PRODUCCIÓN",http://ru.iiec.unam.mx/id/eprint/4803,"… de mezcal se encontraban fuera del área de Denominación de Origen, tal es el caso del mezcal … y sociales se vincula la producción de mezcal artesanal? Por lo anterior el objetivo es …","J Castillo Nonato, A Montes de Oca Hernández - 2019 - ru.iiec.unam.mx","{'summary': 'J Castillo Nonato, A Montes de Oca Hernández - 2019 - ru.iiec.unam.mx', 'authors': [{'name': 'J Castillo Nonato', 'link': 'https://scholar.google.com/citations?user=vvL_1mIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=vvL_1mIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'vvL_1mIAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Producción artesanal de mezcal en morelos desde la perspectiva de cadenas de producción y valor,http://riaa.uaem.mx/handle/20.500.12055/1014,"… por la Denominación de Origen (DO) mezcal, logrando … fuera considerado dentro de la DO del mezcal, y pese a la inicial … del Consejo Regulador del Mezcal impugnó la declaratoria. …",TIP AYALA - 2019 - riaa.uaem.mx,{'summary': 'TIP AYALA - 2019 - riaa.uaem.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Revisión del agave y el mezcal,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-34752016000100016,"… como el tequila y el mezcal. México cuenta con la denominación de origen del mezcal, la cual … al plano nacional de productores reservados de mezcal es Michoacán con 29 municipios, …","E Pérez Hernández, M Chávez Parga… - Revista Colombiana …, 2016 - scielo.org.co","{'summary': 'E Pérez Hernández, M Chávez Parga… - Revista Colombiana …, 2016 - scielo.org.co', 'authors': [{'name': 'M Chávez Parga', 'link': 'https://scholar.google.com/citations?user=8JfyZtoAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=8JfyZtoAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '8JfyZtoAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Política de fomento a la competitividad del sistema producto maguey mezcal de Michoacán, 2014-2016",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/1058,"… denominación de Origen mezcal para 29 municipios del Estado. Michoacán como un estado de reciente Denominación de Origen Mezcal, … que posee denominación de origen mezcal, …",SM García García - 2017 - bibliotecavirtual.dgb.umich.mx,{'summary': 'SM García García - 2017 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Nivel de Posicionamiento de marca internacional en Zauco Mezcal,https://repository.usta.edu.co/handle/11634/3180,"… empresarios Guanajuatenses que vieron en el Mezcal, un modelo de negocio rentable … debido a que posee el beneficio geográfico de la Denominación de Origen para el Mezcal. …",AJ Silva Pineda - 2016 - repository.usta.edu.co,{'summary': 'AJ Silva Pineda - 2016 - repository.usta.edu.co'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Las prácticas de gestión de tecnología y el conocimiento tradicional en las empresas productoras de mezcal artesanal en Oaxaca,http://132.248.164.227/congreso/docs/xxiii/docs/2.07.pdf,… mezcal y cuentan con Denominación de Origen (DO)  … -Mezcal. El objetivo de esta investigación es analizar las prácticas de gestión tecnológica en las empresas productoras de …,"CLG Fernández, MA Herrera… - … Nacional Autónoma de …, 2018 - 132.248.164.227","{'summary': 'CLG Fernández, MA Herrera… - … Nacional Autónoma de …, 2018 - 132.248.164.227'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Producción de biogás mediante los residuos generados en la cosecha del Agave angustifolia Haw, para la elaboración de mezcal",https://repositoriodigital.ipn.mx/handle/123456789/21950,… mezcal con denominación de origen y Oaxaca destaca en primer lugar por su alta producción de mezcal y … y las vinazas que se obtienen al finalizar la fase de la destilación del mezcal. …,M Caballero-Caballero - 2015 - repositoriodigital.ipn.mx,{'summary': 'M Caballero-Caballero - 2015 - repositoriodigital.ipn.mx'},2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Caracterizando la producción y organización de los mezcaleros en Matatlán, México “Capital mundial del mezcal”",http://www.scielo.org.mx/scielo.php?pid=S0188-45572017000200010&script=sci_arttext,"… a los pequeños productores de mezcal artesanal para y … participan en la industria del mezcal, así como un cuestionario … en los pequeños productores de mezcal estudiados, estos son: …","DE Espinosa Meza, G Rivera González… - Estudios sociales …, 2017 - scielo.org.mx","{'summary': 'DE Espinosa Meza, G Rivera González… - Estudios sociales …, 2017 - scielo.org.mx', 'authors': [{'name': 'G Rivera González', 'link': 'https://scholar.google.com/citations?user=uf_rm5UAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=uf_rm5UAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'uf_rm5UAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"VIABILIDAD DE LA EXPORTACIÓN Y COMERCIALIZACIÓN DE MEZCAL EN TOKIO, JAPÓN",http://ri.uaemex.mx/handle/20.500.11799/111653,"… Este capítulo presenta un análisis a fondo del origen y las propiedades del mezcal, dando a … definición de la denominación de origen y el proceso de certificación del mezcal, así como …","ALIY RETOLAZA VARGAS, B LOZANO BARRIENTOS… - ri.uaemex.mx","{'summary': 'ALIY RETOLAZA VARGAS, B LOZANO BARRIENTOS… - ri.uaemex.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
¿ Mezcales de Ja-lisco?¿ Qué no,https://www.academia.edu/download/37570476/Los_mezcales_del_sur_de_Jalisco.pdf,"… se llamaba vino-mezcal de Tequila, es sólo uno de los mezcales cuya cuna es Jalisco, … de la Denominación de Origen Tequila (DOT), pero no en la Denominación de Origen Mezcal (…","PC GM, D ZIZUMBO, YMP RIVERA - 2013 - academia.edu","{'summary': 'PC GM, D ZIZUMBO, YMP RIVERA - 2013 - academia.edu'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Avatares de la producción de mezcal en la región miahuateca de la Sierra Sur de Oaxaca,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-80272021000100183,"… Mezcal, like all artisan products linked to a territory, takes on properties related to what has … communities where mezcal is produced. This paper describes the mezcal production system …","JH Camacho-Vera, JM Vargas-Canales… - LiminaR, 2021 - scielo.org.mx","{'summary': 'JH Camacho-Vera, JM Vargas-Canales… - LiminaR, 2021 - scielo.org.mx', 'authors': [{'name': 'JH Camacho-Vera', 'link': 'https://scholar.google.com/citations?user=2qNQxk8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=2qNQxk8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '2qNQxk8AAAAJ'}, {'name': 'JM Vargas-Canales', 'link': 'https://scholar.google.com/citations?user=5KNrBHEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=5KNrBHEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '5KNrBHEAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
ANÁLISIS DE LA PERCEPCIÓN DE LOS PRODUCTORES DE MEZCAL DEL ESTADO DE MÉXICO ANTE LA INCORPORACIÓN DE LA DOM,http://ri.uaemex.mx/handle/20.500.11799/109288,… Desde el 8 de agosto de 2018 la Secretaria de Economía otorgó al Estado de México la denominación de origen mezcal (DOM) la cual acredita a 15 municipios para la elaboración de …,"Y GUADARRAMA SALDÍVAR, E CRUZ RIVERA - ri.uaemex.mx","{'summary': 'Y GUADARRAMA SALDÍVAR, E CRUZ RIVERA - ri.uaemex.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"PROYECTO DE EXPORTACIÓN DE MEZCAL ARTESANAL DE OAXACA A SANTIAGO DE CHILE, 2016.",http://ri.uaemex.mx/handle/20.500.11799/94474,"… denominación de origen (tequila, mezcal, sotol, bacanora y charanda). Esta situación coloca al país y más específicamente a las zonas protegidas de cada denominación … del mezcal …","DI PALACIOS REYES, D BRITO LOPEZ, M BETSABEE… - ri.uaemex.mx","{'summary': 'DI PALACIOS REYES, D BRITO LOPEZ, M BETSABEE… - ri.uaemex.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
Tienen las Denominaciones de Origen la opción de la conservación de la agrobiodiversidad? La experiencia con agaves e vides en Mexico e Portugal,https://www.researchgate.net/profile/Orlando-Simoes/publication/342716502_Tienen_las_Denominaciones_de_Origen_la_opcion_de_la_conservacion_de_la_agrobiodiversidad_La_experiencia_con_agaves_e_vides_en_Mexico_e_Portugal_Colegio_de_Michoacan_la_Universidad_de_Toulouse_y_la_Uni/links/5f0340e5a6fdcc4ca44eb67b/Tienen-las-Denominaciones-de-Origen-la-opcion-de-la-conservacion-de-la-agrobiodiversidad-La-experiencia-con-agaves-e-vides-en-Mexico-e-Portugal-Colegio-de-Michoacan-la-Universidad-de-Toulouse-y-la-Un.pdf,"… denominaciones de origen y la biodiversidad, usando la experiencia mexicana en la producción de tequila y de mezcal y la experiencia portuguesa en la producción de vino. En el …","A Valenzuela-Zapata, O Simoes - Territorios y actores rurales …, 2012 - researchgate.net","{'summary': 'A Valenzuela-Zapata, O Simoes - Territorios y actores rurales …, 2012 - researchgate.net'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"Disposición a pagar por mezcal añejo en San Felipe, Guanajuato, México",http://www.scielo.org.mx/scielo.php?pid=S0188-62662020000100144&script=sci_arttext,… de la denominación de origen del mezcal en Guanajuato (CONO) y el número de dependientes económicos (DECO). El símbolo ε representa el error no observable. Las variables …,"JO Cervantes Luna, E Melo Guerrero… - Acta …, 2020 - scielo.org.mx","{'summary': 'JO Cervantes Luna, E Melo Guerrero… - Acta …, 2020 - scielo.org.mx'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"DESARROLLO SOCIO ECONÓMICO Y AFECTACIÓN AMBIENTAL, RELATIVA A LA PRODUCCIÓN DE CERVEZA, TEQUILA Y MEZCAL EN EL PERIODO …",http://ri.uaemex.mx/handle/20.500.11799/109046,"… de las comunidades en las regiones con denominación de origen. Análisis deductivo de … tequila y el mezcal realizan esfuerzos en el mismo sentido e, incluso, son los que …","S Padilla Loredo, JJ Rmírez Hernández - ri.uaemex.mx","{'summary': 'S Padilla Loredo, JJ Rmírez Hernández - ri.uaemex.mx', 'authors': [{'name': 'S Padilla Loredo', 'link': 'https://scholar.google.com/citations?user=pzCItOwAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=pzCItOwAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'pzCItOwAAAAJ'}]}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
"TECNIFICACIÓN DEL PROCESO DE PRODUCCIÓN DE MEZCAL EN EL ESTADO DE OAXACA, MÉXICO.",http://dspace.aeipro.com/xmlui/handle/123456789/2122,"… mezcal en el extranjero obliga a envasar el mezcal, 2) ante el aumento de la demanda en el exterior y los exorbitantes precios que un litro de mezcal … fácil: adquirir mezcal a granel de …","M Hidalgo Reyes, P Cruz Meza, LM Pérez Hernández - 2010 - dspace.aeipro.com","{'summary': 'M Hidalgo Reyes, P Cruz Meza, LM Pérez Hernández - 2010 - dspace.aeipro.com'}",2022-03-17 18:15:24 UTC,mezcal denominacion de origen
